               data_ora   rad  temperatura
2023-03-31 22:45:55.650  5317        40.38
2023-03-31 22:45:55.853  5331        40.38
2023-03-31 22:45:56.056  5333        40.38
2023-03-31 22:45:56.275  5338        40.38
2023-03-31 22:45:56.478  5326        40.38
2023-03-31 22:45:56.681  5315        40.38
2023-03-31 22:45:56.900  5319        40.38
2023-03-31 22:45:57.103  5321        40.38
2023-03-31 22:45:57.306  5323        40.38
2023-03-31 22:45:57.525  5336        40.38
2023-03-31 22:45:57.728  5339        40.38
2023-03-31 22:45:57.947  5346        40.38
2023-03-31 22:45:58.150  5327        40.38
2023-03-31 22:45:58.353  5347        40.38
2023-03-31 22:45:58.572  5334        40.38
2023-03-31 22:45:58.791  5337        40.38
2023-03-31 22:45:58.994  5331        40.38
2023-03-31 22:45:59.213  5315        40.38
2023-03-31 22:45:59.384  5295        40.38
2023-03-31 22:45:59.572  5316        40.38
2023-03-31 22:45:59.775  5304        40.38
2023-03-31 22:45:59.994  5300        40.38
2023-03-31 22:46:00.197  5282        40.38
2023-03-31 22:46:00.400  5266        40.38
2023-03-31 22:46:00.619  5291        40.38
2023-03-31 22:46:00.822  5277        40.38
2023-03-31 22:46:01.025  5290        40.38
2023-03-31 22:46:01.244  5289        40.38
2023-03-31 22:46:01.447  5282        40.38
2023-03-31 22:46:01.650  5300        40.38
2023-03-31 22:46:01.869  5282        40.38
2023-03-31 22:46:02.072  5275        40.38
2023-03-31 22:46:02.275  5275        40.38
2023-03-31 22:46:02.494  5276        40.38
2023-03-31 22:46:02.697  5270        40.38
2023-03-31 22:46:02.915  5282        40.38
2023-03-31 22:46:03.134  5294        40.38
2023-03-31 22:46:03.337  5272        40.38
2023-03-31 22:46:03.494  5265        40.38
2023-03-31 22:46:03.697  5245        40.38
2023-03-31 22:46:03.915  5256        40.38
2023-03-31 22:46:04.119  5249        40.38
2023-03-31 22:46:04.337  5248        40.38
2023-03-31 22:46:04.540  5242        40.38
2023-03-31 22:46:04.744  5247        40.38
2023-03-31 22:46:04.962  5253        40.38
2023-03-31 22:46:05.165  5233        40.38
2023-03-31 22:46:05.369  5257        40.38
2023-03-31 22:46:05.572  5234        40.38
2023-03-31 22:46:05.790  5240        40.38
2023-03-31 22:46:05.994  5229        40.38
2023-03-31 22:46:06.197  5233        40.38
2023-03-31 22:46:06.415  5231        40.38
2023-03-31 22:46:06.619  5240        40.38
2023-03-31 22:46:06.822  5226        40.38
2023-03-31 22:46:07.040  5241        40.38
2023-03-31 22:46:07.259  5256        40.38
2023-03-31 22:46:07.415  5242        40.38
2023-03-31 22:46:07.634  5259        40.38
2023-03-31 22:46:07.837  5262        40.38
2023-03-31 22:46:08.040  5260        40.38
2023-03-31 22:46:08.259  5253        40.38
2023-03-31 22:46:08.462  5257        40.38
2023-03-31 22:46:08.665  5253        40.38
2023-03-31 22:46:08.868  5258        40.38
2023-03-31 22:46:09.072  5285        40.38
2023-03-31 22:46:09.275  5264        40.38
2023-03-31 22:46:09.493  5279        40.38
2023-03-31 22:46:09.712  5267        40.38
2023-03-31 22:46:09.915  5289        40.38
2023-03-31 22:46:10.118  5283        40.38
2023-03-31 22:46:10.337  5273        40.38
2023-03-31 22:46:10.540  5255        40.38
2023-03-31 22:46:10.743  5275        40.38
2023-03-31 22:46:10.962  5269        40.38
2023-03-31 22:46:11.165  5261        40.38
2023-03-31 22:46:11.368  5262        40.38
2023-03-31 22:46:11.556  5254        40.38
2023-03-31 22:46:11.759  5268        40.38
2023-03-31 22:46:11.962  5257        40.38
2023-03-31 22:46:12.181  5255        40.38
2023-03-31 22:46:12.384  5248        40.38
2023-03-31 22:46:12.587  5241        40.38
2023-03-31 22:46:12.806  5248        40.38
2023-03-31 22:46:12.993  5238        40.38
2023-03-31 22:46:13.196  5249        40.41
2023-03-31 22:46:13.415  5247        40.38
2023-03-31 22:46:13.618  5237        40.38
2023-03-31 22:46:13.821  5244        40.38
2023-03-31 22:46:14.040  5248        40.38
2023-03-31 22:46:14.259  5245        40.38
2023-03-31 22:46:14.462  5255        40.38
2023-03-31 22:46:14.681  5245        40.38
2023-03-31 22:46:14.884  5233        40.38
2023-03-31 22:46:15.087  5240        40.38
2023-03-31 22:46:15.306  5247        40.38
2023-03-31 22:46:15.509  5242        40.38
2023-03-31 22:46:15.681  5261        40.38
2023-03-31 22:46:15.884  5249        40.38
2023-03-31 22:46:16.097  5248        40.38
2023-03-31 22:46:16.316  5248        40.38
2023-03-31 22:46:16.519  5264        40.38
2023-03-31 22:46:16.722  5259        40.38
2023-03-31 22:46:16.910  5255        40.38
2023-03-31 22:46:17.128  5268        40.38
2023-03-31 22:46:17.331  5262        40.38
2023-03-31 22:46:17.535  5264        40.38
2023-03-31 22:46:17.753  5275        40.38
2023-03-31 22:46:17.956  5288        40.38
2023-03-31 22:46:18.160  5286        40.38
2023-03-31 22:46:18.378  5290        40.38
2023-03-31 22:46:18.597  5288        40.38
2023-03-31 22:46:18.800  5287        40.38
2023-03-31 22:46:19.019  5288        40.38
2023-03-31 22:46:19.222  5302        40.38
2023-03-31 22:46:19.441  5299        40.38
2023-03-31 22:46:19.644  5324        40.38
2023-03-31 22:46:19.816  5299        40.38
2023-03-31 22:46:20.019  5295        40.38
2023-03-31 22:46:20.238  5278        40.38
2023-03-31 22:46:20.441  5283        40.38
2023-03-31 22:46:20.628  5293        40.38
2023-03-31 22:46:20.847  5278        40.38
2023-03-31 22:46:21.050  5286        40.38
2023-03-31 22:46:21.253  5290        40.35
2023-03-31 22:46:21.472  5292        40.38
2023-03-31 22:46:21.675  5284        40.38
2023-03-31 22:46:21.878  5281        40.38
2023-03-31 22:46:22.097  5315        40.38
2023-03-31 22:46:22.300  5312        40.38
2023-03-31 22:46:22.503  5317        40.38
2023-03-31 22:46:22.722  5325        40.35
2023-03-31 22:46:22.941  5325        40.35
2023-03-31 22:46:23.144  5339        40.35
2023-03-31 22:46:23.363  5338        40.35
2023-03-31 22:46:23.566  5321        40.38
2023-03-31 22:46:23.769  5342        40.35
2023-03-31 22:46:23.941  5342        40.35
2023-03-31 22:46:24.159  5360        40.35
2023-03-31 22:46:24.362  5354        40.38
2023-03-31 22:46:24.550  5370        40.38
2023-03-31 22:46:24.769  5331        40.38
2023-03-31 22:46:24.972  5341        40.38
2023-03-31 22:46:25.175  5337        40.38
2023-03-31 22:46:25.394  5329        40.35
2023-03-31 22:46:25.597  5335        40.35
2023-03-31 22:46:25.800  5336        40.35
2023-03-31 22:46:26.019  5351        40.38
2023-03-31 22:46:26.222  5362        40.38
2023-03-31 22:46:26.425  5383        40.38
2023-03-31 22:46:26.644  5380        40.35
2023-03-31 22:46:26.847  5403        40.38
2023-03-31 22:46:27.066  5439        40.38
2023-03-31 22:46:27.284  5417        40.38
2023-03-31 22:46:27.487  5433        40.35
2023-03-31 22:46:27.691  5430        40.35
2023-03-31 22:46:27.878  5444        40.35
2023-03-31 22:46:28.081  5449        40.35
2023-03-31 22:46:28.284  5446        40.35
2023-03-31 22:46:28.487  5448        40.35
2023-03-31 22:46:28.690  5428        40.35
2023-03-31 22:46:28.894  5438        40.35
2023-03-31 22:46:29.112  5421        40.35
2023-03-31 22:46:29.315  5414        40.35
2023-03-31 22:46:29.519  5410        40.35
2023-03-31 22:46:29.722  5393        40.35
2023-03-31 22:46:29.940  5389        40.35
2023-03-31 22:46:30.144  5384        40.35
2023-03-31 22:46:30.347  5377        40.35
2023-03-31 22:46:30.565  5380        40.35
2023-03-31 22:46:30.769  5360        40.38
2023-03-31 22:46:30.972  5368        40.38
2023-03-31 22:46:31.190  5374        40.35
2023-03-31 22:46:31.394  5374        40.38
2023-03-31 22:46:31.612  5379        40.38
2023-03-31 22:46:31.831  5373        40.38
2023-03-31 22:46:32.034  5364        40.38
2023-03-31 22:46:32.190  5371        40.38
2023-03-31 22:46:32.409  5352        40.35
2023-03-31 22:46:32.612  5352        40.35
2023-03-31 22:46:32.815  5343        40.35
2023-03-31 22:46:33.034  5347        40.35
2023-03-31 22:46:33.237  5361        40.35
2023-03-31 22:46:33.440  5366        40.35
2023-03-31 22:46:33.659  5371        40.35
2023-03-31 22:46:33.862  5371        40.35
2023-03-31 22:46:34.065  5371        40.35
2023-03-31 22:46:34.284  5367        40.35
2023-03-31 22:46:34.487  5368        40.38
2023-03-31 22:46:34.690  5358        40.38
2023-03-31 22:46:34.909  5368        40.38
2023-03-31 22:46:35.112  5355        40.38
2023-03-31 22:46:35.315  5353        40.38
2023-03-31 22:46:35.534  5355        40.38
2023-03-31 22:46:35.737  5382        40.38
2023-03-31 22:46:35.956  5371        40.38
2023-03-31 22:46:36.112  5352        40.38
2023-03-31 22:46:36.331  5353        40.38
2023-03-31 22:46:36.534  5337        40.38
2023-03-31 22:46:36.737  5333        40.38
2023-03-31 22:46:36.956  5350        40.38
2023-03-31 22:46:37.159  5354        40.38
2023-03-31 22:46:37.362  5336        40.38
2023-03-31 22:46:37.581  5339        40.38
2023-03-31 22:46:37.768  5327        40.38
2023-03-31 22:46:37.987  5333        40.38
2023-03-31 22:46:38.190  5313        40.38
2023-03-31 22:46:38.409  5340        40.38
2023-03-31 22:46:38.628  5321        40.38
2023-03-31 22:46:38.831  5360        40.38
2023-03-31 22:46:39.034  5333        40.38
2023-03-31 22:46:39.237  5319        40.38
2023-03-31 22:46:39.456  5345        40.38
2023-03-31 22:46:39.659  5337        40.38
2023-03-31 22:46:39.862  5355        40.38
2023-03-31 22:46:40.081  5341        40.38
2023-03-31 22:46:40.253  5339        40.38
2023-03-31 22:46:40.456  5347        40.38
2023-03-31 22:46:40.674  5333        40.38
2023-03-31 22:46:40.878  5337        40.38
2023-03-31 22:46:41.081  5338        40.38
2023-03-31 22:46:41.299  5347        40.38
2023-03-31 22:46:41.487  5335        40.38
2023-03-31 22:46:41.690  5352        40.35
2023-03-31 22:46:41.909  5320        40.35
2023-03-31 22:46:42.112  5335        40.35
2023-03-31 22:46:42.315  5341        40.38
2023-03-31 22:46:42.518  5350        40.38
2023-03-31 22:46:42.737  5350        40.35
2023-03-31 22:46:42.956  5336        40.38
2023-03-31 22:46:43.159  5361        40.38
2023-03-31 22:46:43.378  5337        40.38
2023-03-31 22:46:43.581  5344        40.35
2023-03-31 22:46:43.799  5342        40.38
2023-03-31 22:46:44.003  5340        40.35
2023-03-31 22:46:44.206  5336        40.38
2023-03-31 22:46:44.378  5327        40.38
2023-03-31 22:46:44.596  5321        40.38
2023-03-31 22:46:44.799  5313        40.38
2023-03-31 22:46:45.018  5323        40.38
2023-03-31 22:46:45.221  5326        40.38
2023-03-31 22:46:45.409  5326        40.38
2023-03-31 22:46:45.612  5314        40.35
2023-03-31 22:46:45.831  5305        40.35
2023-03-31 22:46:46.034  5318        40.35
2023-03-31 22:46:46.237  5324        40.35
2023-03-31 22:46:46.440  5323        40.35
2023-03-31 22:46:46.659  5307        40.35
2023-03-31 22:46:46.862  5321        40.35
2023-03-31 22:46:47.081  5310        40.38
2023-03-31 22:46:47.299  5329        40.38
2023-03-31 22:46:47.502  5337        40.38
2023-03-31 22:46:47.721  5312        40.38
2023-03-31 22:46:47.924  5316        40.38
2023-03-31 22:46:48.127  5317        40.38
2023-03-31 22:46:48.331  5306        40.38
2023-03-31 22:46:48.502  5319        40.38
2023-03-31 22:46:48.721  5323        40.38
2023-03-31 22:46:48.924  5325        40.38
2023-03-31 22:46:49.143  5325        40.38
2023-03-31 22:46:49.346  5329        40.35
2023-03-31 22:46:49.549  5349        40.38
2023-03-31 22:46:49.752  5350        40.38
2023-03-31 22:46:49.955  5352        40.38
2023-03-31 22:46:50.159  5356        40.38
2023-03-31 22:46:50.377  5351        40.38
2023-03-31 22:46:50.580  5385        40.38
2023-03-31 22:46:50.784  5372        40.38
2023-03-31 22:46:51.002  5379        40.38
2023-03-31 22:46:51.205  5365        40.38
2023-03-31 22:46:51.424  5373        40.38
2023-03-31 22:46:51.643  5356        40.38
2023-03-31 22:46:51.846  5374        40.38
2023-03-31 22:46:52.049  5350        40.38
2023-03-31 22:46:52.268  5365        40.38
2023-03-31 22:46:52.471  5368        40.38
2023-03-31 22:46:52.643  5372        40.38
2023-03-31 22:46:52.846  5348        40.38
2023-03-31 22:46:53.049  5353        40.38
2023-03-31 22:46:53.268  5343        40.35
2023-03-31 22:46:53.455  5373        40.35
2023-03-31 22:46:53.674  5355        40.38
2023-03-31 22:46:53.877  5359        40.35
2023-03-31 22:46:54.096  5376        40.35
2023-03-31 22:46:54.299  5371        40.35
2023-03-31 22:46:54.502  5396        40.35
2023-03-31 22:46:54.705  5394        40.35
2023-03-31 22:46:54.924  5392        40.35
2023-03-31 22:46:55.127  5396        40.35
2023-03-31 22:46:55.330  5367        40.35
2023-03-31 22:46:55.549  5378        40.38
2023-03-31 22:46:55.768  5379        40.38
2023-03-31 22:46:55.971  5383        40.38
2023-03-31 22:46:56.174  5389        40.38
2023-03-31 22:46:56.393  5374        40.38
2023-03-31 22:46:56.565  5371        40.38
2023-03-31 22:46:56.768  5352        40.38
2023-03-31 22:46:56.987  5349        40.38
2023-03-31 22:46:57.190  5345        40.38
2023-03-31 22:46:57.393  5333        40.38
2023-03-31 22:46:57.596  5340        40.38
2023-03-31 22:46:57.799  5327        40.38
2023-03-31 22:46:58.002  5329        40.38
2023-03-31 22:46:58.221  5323        40.38
2023-03-31 22:46:58.424  5329        40.38
2023-03-31 22:46:58.643  5317        40.38
2023-03-31 22:46:58.846  5332        40.38
2023-03-31 22:46:59.049  5319        40.38
2023-03-31 22:46:59.252  5323        40.38
2023-03-31 22:46:59.471  5311        40.38
2023-03-31 22:46:59.674  5317        40.38
2023-03-31 22:46:59.893  5338        40.38
2023-03-31 22:47:00.096  5355        40.38
2023-03-31 22:47:00.315  5362        40.38
2023-03-31 22:47:00.518  5383        40.38
2023-03-31 22:47:00.690  5368        40.38
2023-03-31 22:47:00.908  5362        40.38
2023-03-31 22:47:01.111  5365        40.38
2023-03-31 22:47:01.315  5366        40.38
2023-03-31 22:47:01.518  5358        40.38
2023-03-31 22:47:01.721  5383        40.38
2023-03-31 22:47:01.924  5370        40.38
2023-03-31 22:47:02.127  5381        40.38
2023-03-31 22:47:02.346  5377        40.38
2023-03-31 22:47:02.549  5392        40.38
2023-03-31 22:47:02.768  5400        40.38
2023-03-31 22:47:02.971  5392        40.38
2023-03-31 22:47:03.174  5398        40.38
2023-03-31 22:47:03.377  5393        40.38
2023-03-31 22:47:03.596  5380        40.38
2023-03-31 22:47:03.814  5398        40.38
2023-03-31 22:47:04.033  5387        40.38
2023-03-31 22:47:04.236  5402        40.38
2023-03-31 22:47:04.439  5417        40.38
2023-03-31 22:47:04.643  5404        40.38
2023-03-31 22:47:04.830  5392        40.38
2023-03-31 22:47:05.033  5397        40.38
2023-03-31 22:47:05.236  5390        40.38
2023-03-31 22:47:05.439  5393        40.38
2023-03-31 22:47:05.642  5384        40.38
2023-03-31 22:47:05.861  5356        40.38
2023-03-31 22:47:06.064  5375        40.38
2023-03-31 22:47:06.268  5372        40.38
2023-03-31 22:47:06.471  5367        40.38
2023-03-31 22:47:06.689  5368        40.38
2023-03-31 22:47:06.892  5345        40.38
2023-03-31 22:47:07.096  5358        40.38
2023-03-31 22:47:07.314  5352        40.38
2023-03-31 22:47:07.517  5374        40.38
2023-03-31 22:47:07.736  5361        40.38
2023-03-31 22:47:07.939  5376        40.38
2023-03-31 22:47:08.158  5372        40.38
2023-03-31 22:47:08.361  5386        40.38
2023-03-31 22:47:08.580  5356        40.38
2023-03-31 22:47:08.783  5370        40.38
2023-03-31 22:47:08.955  5369        40.38
2023-03-31 22:47:09.158  5377        40.38
2023-03-31 22:47:09.377  5379        40.38
2023-03-31 22:47:09.564  5362        40.38
2023-03-31 22:47:09.767  5363        40.38
2023-03-31 22:47:09.986  5347        40.38
2023-03-31 22:47:10.189  5334        40.38
2023-03-31 22:47:10.392  5339        40.38
2023-03-31 22:47:10.611  5327        40.38
2023-03-31 22:47:10.814  5330        40.38
2023-03-31 22:47:11.017  5342        40.38
2023-03-31 22:47:11.236  5341        40.38
2023-03-31 22:47:11.439  5332        40.38
2023-03-31 22:47:11.658  5345        40.38
2023-03-31 22:47:11.861  5366        40.38
2023-03-31 22:47:12.080  5356        40.38
2023-03-31 22:47:12.299  5344        40.35
2023-03-31 22:47:12.502  5360        40.35
2023-03-31 22:47:12.705  5377        40.35
2023-03-31 22:47:12.908  5374        40.35
2023-03-31 22:47:13.095  5382        40.35
2023-03-31 22:47:13.283  5386        40.35
2023-03-31 22:47:13.486  5386        40.35
2023-03-31 22:47:13.705  5390        40.35
2023-03-31 22:47:13.908  5404        40.35
2023-03-31 22:47:14.111  5386        40.35
2023-03-31 22:47:14.330  5388        40.35
2023-03-31 22:47:14.533  5391        40.35
2023-03-31 22:47:14.736  5396        40.35
2023-03-31 22:47:14.939  5394        40.35
2023-03-31 22:47:15.158  5417        40.35
2023-03-31 22:47:15.361  5415        40.35
2023-03-31 22:47:15.580  5422        40.35
2023-03-31 22:47:15.783  5412        40.35
2023-03-31 22:47:15.996  5417        40.35
2023-03-31 22:47:16.199  5422        40.35
2023-03-31 22:47:16.418  5415        40.35
2023-03-31 22:47:16.637  5421        40.35
2023-03-31 22:47:16.840  5407        40.35
2023-03-31 22:47:17.012  5412        40.35
2023-03-31 22:47:17.199  5395        40.35
2023-03-31 22:47:17.418  5411        40.35
2023-03-31 22:47:17.621  5423        40.35
2023-03-31 22:47:17.824  5408        40.35
2023-03-31 22:47:18.043  5400        40.35
2023-03-31 22:47:18.246  5393        40.35
2023-03-31 22:47:18.465  5393        40.35
2023-03-31 22:47:18.668  5418        40.35
2023-03-31 22:47:18.871  5404        40.35
2023-03-31 22:47:19.090  5422        40.35
2023-03-31 22:47:19.293  5400        40.35
2023-03-31 22:47:19.496  5416        40.35
2023-03-31 22:47:19.699  5421        40.35
2023-03-31 22:47:19.918  5421        40.35
2023-03-31 22:47:20.121  5424        40.35
2023-03-31 22:47:20.324  5426        40.35
2023-03-31 22:47:20.543  5424        40.35
2023-03-31 22:47:20.746  5418        40.35
2023-03-31 22:47:20.965  5417        40.35
2023-03-31 22:47:21.137  5422        40.35
2023-03-31 22:47:21.340  5416        40.35
2023-03-31 22:47:21.543  5440        40.35
2023-03-31 22:47:21.762  5417        40.35
2023-03-31 22:47:21.965  5415        40.35
2023-03-31 22:47:22.168  5390        40.38
2023-03-31 22:47:22.387  5403        40.35
2023-03-31 22:47:22.590  5399        40.35
2023-03-31 22:47:22.793  5382        40.35
2023-03-31 22:47:22.996  5388        40.35
2023-03-31 22:47:23.215  5384        40.35
2023-03-31 22:47:23.418  5370        40.35
2023-03-31 22:47:23.637  5358        40.35
2023-03-31 22:47:23.840  5382        40.35
2023-03-31 22:47:24.043  5382        40.35
2023-03-31 22:47:24.246  5382        40.35
2023-03-31 22:47:24.465  5381        40.35
2023-03-31 22:47:24.668  5354        40.35
2023-03-31 22:47:24.871  5352        40.35
2023-03-31 22:47:25.058  5370        40.35
2023-03-31 22:47:25.262  5355        40.35
2023-03-31 22:47:25.480  5366        40.35
2023-03-31 22:47:25.683  5372        40.35
2023-03-31 22:47:25.886  5386        40.35
2023-03-31 22:47:26.105  5397        40.35
2023-03-31 22:47:26.308  5376        40.35
2023-03-31 22:47:26.511  5399        40.35
2023-03-31 22:47:26.699  5395        40.35
2023-03-31 22:47:26.918  5413        40.35
2023-03-31 22:47:27.121  5419        40.35
2023-03-31 22:47:27.340  5399        40.35
2023-03-31 22:47:27.558  5405        40.35
2023-03-31 22:47:27.761  5400        40.35
2023-03-31 22:47:27.965  5400        40.35
2023-03-31 22:47:28.183  5400        40.35
2023-03-31 22:47:28.386  5407        40.35
2023-03-31 22:47:28.590  5418        40.35
2023-03-31 22:47:28.808  5390        40.35
2023-03-31 22:47:29.011  5392        40.35
2023-03-31 22:47:29.183  5386        40.35
2023-03-31 22:47:29.402  5381        40.35
2023-03-31 22:47:29.605  5375        40.35
2023-03-31 22:47:29.808  5374        40.35
2023-03-31 22:47:30.027  5365        40.35
2023-03-31 22:47:30.230  5363        40.35
2023-03-31 22:47:30.418  5366        40.35
2023-03-31 22:47:30.621  5364        40.35
2023-03-31 22:47:30.839  5378        40.35
2023-03-31 22:47:31.043  5377        40.35
